"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar una operaciones con la calculadora de Windows","Ejecutar calculadora","SUCCESS","2020-08-13T13:46:42.642-05:00[America/Bogota]","0.0","10.52"
